epoch;loss;lr;mean_squared_error;val_loss;val_mean_squared_error
3;0.449428693975;0.001;0.424940568383;0.472497897147;0.472497792103
4;0.435935364413;0.001;0.412302695667;0.469236919159;0.469236802456
5;0.425838306539;0.001;0.40277209619;0.453061069112;0.453060964068
6;0.41720424448;0.001;0.394685464243;0.44017247015;0.440172331436
7;0.409493152813;0.001;0.387361879004;0.428606944635;0.428606840899
8;0.402755786818;0.001;0.381062250764;0.416975799064;0.416975672009
9;0.396736876137;0.001;0.375292279228;0.401603813998;0.401603688251
10;0.391323802583;0.001;0.370174665949;0.390420612722;0.390420533612
11;0.386263606857;0.001;0.365364589415;0.382767540068;0.382767449299
12;0.382397631292;0.001;0.361691888011;0.371011541212;0.371011456926
13;0.37795543717;0.001;0.357473213086;0.360705424429;0.360705358286
14;0.37508552128;0.001;0.354791068702;0.347894150858;0.347894089891
15;0.37193252349;0.001;0.351740620401;0.342045542141;0.342045442327
16;0.368112413337;0.001;0.348108781614;0.337489962426;0.337489914426
17;0.365277199878;0.001;0.345413836456;0.333261332507;0.333261266364
18;0.362676356006;0.001;0.342928177893;0.325546545864;0.325546486205
19;0.360325434185;0.001;0.340662548941;0.321604572967;0.321604513308
20;0.357436030708;0.001;0.337958715255;0.318194147868;0.318194088208
21;0.35568426945;0.001;0.336226314399;0.317413622927;0.317413569751
22;0.353215578758;0.001;0.333881828066;0.315920646567;0.315920581732
23;0.351645280193;0.001;0.332384019998;0.314603547248;0.314603470753
24;0.350097032723;0.001;0.330899963632;0.313516002212;0.313515930893
25;0.348605288442;0.001;0.329488981217;0.312913221412;0.312913144917
26;0.34702782068;0.001;0.327951839449;0.312611055681;0.312610979186
27;0.345466015963;0.001;0.326501389651;0.311998131771;0.311998090255
28;0.344181747287;0.001;0.325248407671;0.312049436396;0.312049361209
29;0.342574288758;0.001;0.32371767359;0.311030702268;0.311030625774
30;0.3414549472;0.001;0.322647373161;0.311526177969;0.311526101474
31;0.339896031737;0.001;0.321156776502;0.310348887322;0.310348799168
32;0.339178711411;0.001;0.320476587845;0.310723466882;0.310723385212
33;0.33810780111;0.001;0.319463660984;0.3107187464;0.31071868674
34;0.337494671288;0.001;0.318883623856;0.3108197097;0.31081965004
35;0.336340008179;0.001;0.317769936213;0.309986194443;0.309986129608
36;0.335187894886;0.001;0.316655419762;0.31075808924;0.310758006262
37;0.334907650472;0.001;0.3163943863;0.310618639662;0.310618551508
38;0.333928221775;0.001;0.315500512348;0.31025570291;0.310255608272
39;0.333237604262;0.001;0.314823504108;0.310004333073;0.310004274722
40;0.332380759869;0.001;0.314016881038;0.309506841048;0.309506771037
41;0.331913512612;0.001;0.313576974247;0.309291657498;0.309291604322
42;0.331257773761;0.001;0.312951797687;0.309303071469;0.309302994974
43;0.3304620961;0.001;0.312196457094;0.309357765821;0.309357719128
44;0.32991720441;0.001;0.311742581395;0.310688478147;0.310688424972
45;0.329326549488;0.001;0.311154705626;0.309657710591;0.309657645756
46;0.329075485292;0.001;0.310902854813;0.310353748525;0.310353665547
47;0.328493992795;0.001;0.310380180831;0.310345242093;0.310345140972
48;0.327707594688;0.001;0.309646323168;0.310140383652;0.31014033696
49;0.327217346936;0.001;0.309199338392;0.31042882518;0.31042876552
50;0.325706555351;0.0001;0.30776717922;0.30974894928;0.309748872785
51;0.324902803971;0.0001;0.30704016699;0.30973579638;0.309735719886
0;1.12331434599;0.001;1.06340425088;0.697857772735;0.697857593812
1;0.589647432821;0.001;0.559191141837;0.572781776802;0.572781610846
2;0.54625826728;0.001;0.518278954404;0.558719382259;0.558719275908
3;0.521021161195;0.001;0.494494001654;0.554793311577;0.554793155973
4;0.501586314687;0.001;0.476339528973;0.542432864807;0.542432735137
5;0.485304621859;0.001;0.461089634015;0.526495385627;0.526495208012
6;0.471797991096;0.001;0.448512690086;0.505345544029;0.505345426018
7;0.459967668599;0.001;0.437426963914;0.484401865377;0.484401749981
8;0.449501688599;0.001;0.427623620621;0.464263885821;0.464263792436
9;0.442170583156;0.001;0.420693044912;0.443369398733;0.443369306656
10;0.433354550548;0.001;0.412377214232;0.42747269472;0.427472602644
11;0.427392472574;0.001;0.40666936646;0.410487358798;0.410487243403
12;0.420461778702;0.001;0.400045509802;0.396774764599;0.396774649203
13;0.415424068038;0.001;0.39528047113;0.385751830384;0.38575178756
14;0.410914535232;0.001;0.391000354366;0.378425303921;0.378425201493
15;0.404843267982;0.001;0.385221506814;0.366726144898;0.366726037293
16;0.400787870123;0.001;0.381335993116;0.36102899824;0.361028920437
17;0.396632211984;0.001;0.37738071657;0.353597744047;0.353597677905
18;0.392526431696;0.001;0.373450146258;0.346321915125;0.346321854159
19;0.388752056324;0.001;0.369861651025;0.343723749489;0.343723630225
20;0.385104336281;0.001;0.366319713067;0.335348067246;0.335348008894
21;0.381651771625;0.001;0.363014900455;0.33251083266;0.332510761342
22;0.378791356666;0.001;0.360320046276;0.333007750152;0.333007685317
23;0.375716819558;0.001;0.357322371052;0.332650221858;0.33265013888
24;0.372892683435;0.001;0.354610220945;0.329258548283;0.329258476964
25;0.370550071887;0.001;0.352325699286;0.329937262898;0.329937178612
26;0.368589618516;0.001;0.350442044972;0.327484257093;0.32748417929
27;0.36598046208;0.001;0.3479520083;0.327987668994;0.327987579533
28;0.363677345228;0.001;0.345702262529;0.330210996213;0.330210918411
29;0.362006759719;0.001;0.344120552123;0.327555609755;0.327555561756
30;0.359209562752;0.001;0.341416079585;0.327014846469;0.32701478681
31;0.357591822031;0.001;0.339876844361;0.327056365177;0.327056305517
32;0.356013433212;0.001;0.338308923159;0.327088368508;0.327088326991
33;0.354355863962;0.001;0.336738684992;0.326174925605;0.326174830968
34;0.352200038321;0.001;0.334663070167;0.326658070419;0.326658022419
35;0.350709937667;0.001;0.33328652678;0.326950241281;0.326950176445
36;0.349505905033;0.001;0.332075128757;0.328516910472;0.328516844329
37;0.34824447752;0.001;0.330876181259;0.327011091849;0.327011038673
38;0.346864607536;0.001;0.329545490754;0.326584369828;0.326584303685
39;0.345514902295;0.001;0.328225259945;0.326351601414;0.326351541755
40;0.344269153139;0.001;0.327054696658;0.327933116134;0.327933026672
41;0.343019523033;0.001;0.325845492055;0.327832069001;0.327832027485
42;0.341628521391;0.0001;0.324547161557;0.326890633707;0.326890539069
43;0.341063783745;0.0001;0.324018506217;0.326546895453;0.326546853936
0;1.13478922338;0.001;1.07373426121;0.741586520014;0.741586265904
1;0.619820589402;0.001;0.587946455491;0.601167729942;0.601167501766
2;0.576684083018;0.001;0.547289695005;0.587992539253;0.587992430286
3;0.551216444014;0.001;0.523220484947;0.587752918602;0.587752762997
4;0.532380647105;0.001;0.50530726356;0.56627852936;0.566278373756
5;0.518117675759;0.001;0.491857827121;0.53809589805;0.538095791699
6;0.503182701238;0.001;0.477771121277;0.509217753394;0.50921764835
7;0.491747623805;0.001;0.466990867985;0.487622518356;0.487622400345
8;0.48066401863;0.001;0.456389051353;0.461073068779;0.461072940416
9;0.471406635056;0.001;0.447647599181;0.441249980196;0.44124987646
10;0.462180864486;0.001;0.438814336802;0.424075302957;0.424075175902
11;0.454810968206;0.001;0.431836478735;0.408390477643;0.408390385566
12;0.448827797494;0.001;0.426173886767;0.395753593016;0.395753502247
13;0.442119993632;0.001;0.419726292747;0.387385288952;0.38738518004
14;0.435891939771;0.001;0.413823361676;0.377975352253;0.377975251132
15;0.430856763343;0.001;0.40896557434;0.373608722693;0.373608650067
16;0.425859210126;0.001;0.404250221614;0.366223471969;0.366223387683
17;0.420954193555;0.001;0.399506477047;0.359222313441;0.359222247299
18;0.416530605362;0.001;0.395264924357;0.356145943772;0.356145871145
19;0.412140088871;0.001;0.391050588453;0.352127207747;0.352127153263
20;0.407958158666;0.001;0.387036810499;0.351085078584;0.351085005957
21;0.404554147905;0.001;0.383762005015;0.347063792072;0.347063732413
22;0.401146640856;0.001;0.380466172163;0.346584761972;0.346584677686
23;0.397122901902;0.001;0.376644672712;0.344984798752;0.344984739093
24;0.394195526813;0.001;0.373803567728;0.343360164875;0.343360123359
25;0.391221224498;0.001;0.370947937393;0.342876696353;0.342876618551
26;0.388459866183;0.001;0.368288154632;0.342252926433;0.342252855115
27;0.386540300331;0.001;0.366420396357;0.341782568198;0.341782513714
28;0.383737704695;0.001;0.363744936976;0.34185086721;0.341850782924
29;0.381577604049;0.001;0.361638731555;0.34095595576;0.340955872782
30;0.379350843645;0.001;0.359497993494;0.340663962772;0.340663914772
31;0.377147642483;0.001;0.357396387971;0.342252483863;0.342252412544
32;0.375349180875;0.001;0.355646528051;0.341027108246;0.341027060246
33;0.373596415468;0.001;0.353984257933;0.340477764488;0.340477716488
34;0.371536859645;0.001;0.351986718501;0.339978791413;0.339978749897
35;0.370242117862;0.001;0.35075223049;0.340838308989;0.34083824933
36;0.36821176164;0.001;0.348772651756;0.339578163168;0.339578103509
37;0.367107226235;0.001;0.347733108175;0.33948176476;0.3394817051
38;0.365485985307;0.001;0.346166018665;0.341533048985;0.341532966007
39;0.364493637671;0.001;0.345256814482;0.33907485788;0.339074786561
40;0.362600135689;0.001;0.343426229084;0.340076918837;0.340076841035
41;0.361519150251;0.001;0.342408604559;0.338779526902;0.338779455584
42;0.360078789821;0.001;0.34100175981;0.340005462438;0.340005396295
43;0.359178495241;0.001;0.340163986464;0.338736860201;0.338736788882
44;0.358026224284;0.001;0.3390510725;0.341479341582;0.341479258604
45;0.356515299504;0.001;0.3376192378;0.339207613959;0.339207554299
46;0.355744450075;0.001;0.336889944801;0.339764635784;0.339764557981
47;0.354718487749;0.001;0.33591764875;0.340407235478;0.340407175818
48;0.353998531899;0.001;0.335216302944;0.340722680617;0.340722597639
49;0.352802272499;0.001;0.334077238058;0.339963013172;0.339962928887
50;0.351319679791;0.0001;0.332658374958;0.339040967737;0.339040884759
51;0.35051892359;0.0001;0.33192455426;0.338445533259;0.338445460633
52;0.350314166301;0.0001;0.331751675417;0.338300284525;0.338300189887
53;0.350378634786;0.0001;0.331795325055;0.338333153466;0.338333082147
54;0.349956466743;0.0001;0.331420572297;0.338097346288;0.338097286629
55;0.349909157159;0.0001;0.331349208875;0.338446990523;0.338446901062
56;0.349641652762;0.0001;0.331111452765;0.338521856537;0.338521808537
57;0.349302045903;0.0001;0.330774108181;0.338352572319;0.338352494517
58;0.349278934199;0.0001;0.33078107642;0.338485741079;0.338485674937
59;0.349355349658;0.0001;0.330857937761;0.33837816179;0.338378090471
60;0.349336880575;0.0001;0.330815286917;0.338396055203;0.338395990368
61;0.349395081403;0.0001;0.330868952013;0.338421451604;0.338421380285
62;0.349030938866;0.0001;0.330530941498;0.338266324537;0.338266264878
63;0.34855899836;1e-05;0.330083011013;0.338437347342;0.338437264364
64;0.348676795327;1e-05;0.330176778158;0.338346723543;0.338346693686
0;1.04352841338;0.001;0.987050947465;0.674278295128;0.674278092886
1;0.590719155217;0.001;0.559553671133;0.584816295262;0.584816199263
2;0.549250252326;0.001;0.52038622082;0.601583905037;0.601583809037
3;0.527489199967;0.001;0.499613609454;0.608986437297;0.608986248022
4;0.50995192072;0.001;0.483144745819;0.607065428541;0.607065249618
5;0.495543764041;0.001;0.469615135134;0.587745821887;0.587745666282
6;0.48233472851;0.001;0.457266856951;0.561111963572;0.561111784649
7;0.472772028114;0.001;0.448234632629;0.533745258585;0.533745104289
8;0.463477606543;0.001;0.439495598675;0.50088027748;0.500880171128
9;0.455192788422;0.001;0.431702926367;0.479391892182;0.479391763819
10;0.448053221169;0.001;0.424995519815;0.450446422501;0.450446331732
11;0.441715672664;0.001;0.418935318124;0.433955931566;0.433955804511
12;0.436219695583;0.001;0.413707807429;0.419868040447;0.419867906908
13;0.430809497042;0.001;0.408669593956;0.397100241676;0.397100104269
14;0.426637763297;0.001;0.404613891744;0.38775555377;0.387755451341
15;0.421147252481;0.001;0.399485594097;0.379647194794;0.379647104025
16;0.417126220555;0.001;0.395651247406;0.36685425692;0.366854190777
17;0.413563599398;0.001;0.392207276009;0.364330999057;0.36433093809
18;0.409641854488;0.001;0.388453253883;0.357086689468;0.357086616842
19;0.405925245734;0.001;0.384956709682;0.352298110067;0.352298038749
20;0.402890955083;0.001;0.382058495223;0.348627307364;0.348627211419
21;0.399644560731;0.001;0.378902893371;0.3466273925;0.346627326357
22;0.396276196989;0.001;0.375737199509;0.345938295665;0.345938211379
23;0.39420870891;0.001;0.373735363936;0.344377411589;0.344377322128
24;0.391663742533;0.001;0.371347222373;0.341566082534;0.341565999555
25;0.389004338795;0.001;0.36871057405;0.34037219594;0.340372094819
26;0.386753583742;0.001;0.366606065591;0.340139927242;0.34013984944
27;0.38494722943;0.001;0.364883993359;0.339475328131;0.339475263295
28;0.382278467162;0.001;0.362318689623;0.339737411845;0.3397373159
29;0.380190832742;0.001;0.360302942784;0.33935846326;0.339358380282
30;0.378688603482;0.001;0.358883315026;0.339641787762;0.339641711267
31;0.376688308015;0.001;0.35697406274;0.338994799676;0.338994716698
32;0.374648128534;0.001;0.355017196249;0.33877440906;0.33877436106
33;0.373121524597;0.001;0.353564772742;0.339801633857;0.339801567714
34;0.372167973149;0.001;0.352638478147;0.340336563823;0.340336515823
35;0.369964386565;0.001;0.350553351065;0.339155635257;0.339155557455
36;0.368829731261;0.001;0.349489187344;0.34040494216;0.340404864358
37;0.367472652012;0.001;0.348187416374;0.340972770003;0.340972698684
38;0.366355115721;0.001;0.34714755039;0.340794342824;0.340794246878
39;0.365283766785;0.001;0.346092018998;0.339711756218;0.339711684899
40;0.363764590227;0.001;0.344646577042;0.338438507814;0.338438471473
41;0.36193890417;0.001;0.342907722928;0.341270686138;0.341270596677
42;0.361043122029;0.001;0.342054723597;0.338337310743;0.338337245907
43;0.360240619492;0.001;0.34129399654;0.338841947174;0.338841887515
44;0.358853255555;0.001;0.340002179825;0.340900613283;0.340900541964
45;0.357945336363;0.001;0.339143030743;0.338190165759;0.338190058155
46;0.357286619969;0.001;0.338475582269;0.339902550171;0.339902471061
47;0.356400580033;0.001;0.337691213842;0.340305219624;0.340305178108
48;0.355451775051;0.001;0.336802288039;0.339827013383;0.33982694724
49;0.354483959195;0.001;0.335868123102;0.340170531556;0.340170430435
50;0.353656276641;0.001;0.335130990168;0.339581348125;0.339581270323
51;0.352828365112;0.001;0.334335945887;0.339905084536;0.339905001558
52;0.352515395081;0.001;0.334037488554;0.338541213764;0.33854112561
53;0.351557285534;0.001;0.333135605831;0.338851730795;0.338851652993
54;0.349165009299;0.0001;0.330910900002;0.33862189133;0.338621785033
55;0.348484583188;0.0001;0.330291139124;0.338415804075;0.338415708129
0;0.987492697986;0.001;0.934425721718;0.682608085793;0.682607943156
1;0.574328308779;0.001;0.541857705274;0.625851588409;0.625851456123
2;0.5374386965;0.001;0.507090243251;0.628632122719;0.628631930829
3;0.517455319887;0.001;0.488262518386;0.621478785087;0.621478616516
4;0.500164375708;0.001;0.472110924344;0.605349725222;0.605349559266
5;0.487424199541;0.001;0.460108045752;0.577226338162;0.577226182558
6;0.476417442412;0.001;0.449969024223;0.552427076719;0.552426910763
7;0.467142828719;0.001;0.441372490221;0.524343003581;0.524342850592
8;0.458608794185;0.001;0.433608119955;0.505931941693;0.50593181333
9;0.451730458122;0.001;0.427182833086;0.4817210654;0.48172092407
10;0.445587093049;0.001;0.421556432405;0.46257981673;0.46257973762
11;0.439794870844;0.001;0.416145687758;0.441176137241;0.441176056823
12;0.43367888576;0.001;0.410298935208;0.423983064174;0.423982943602
13;0.428692628956;0.001;0.405605278201;0.406274557551;0.406274471958
14;0.424629136643;0.001;0.401798171487;0.392807292859;0.392807196914
15;0.420524327043;0.001;0.397832514553;0.384969588458;0.384969539151
16;0.415598564138;0.001;0.39317451898;0.376380625231;0.376380535769
17;0.413156450133;0.001;0.390825839475;0.368814579374;0.368814489912
18;0.409294304415;0.001;0.387232863172;0.362913153851;0.362913057906
19;0.40616627411;0.001;0.384156723407;0.359106606828;0.359106512191
20;0.402668060381;0.001;0.380814196861;0.35652495561;0.356524889467
21;0.400903260461;0.001;0.379179222798;0.35225264642;0.352252545299
22;0.396962676974;0.001;0.375286007759;0.350556088144;0.350555992199
23;0.395060841849;0.001;0.373580784847;0.350983154033;0.350983071055
24;0.392437093004;0.001;0.370996395226;0.347708667339;0.34770858436
25;0.389742455444;0.001;0.368393221358;0.34623427332;0.346234207177
26;0.387947483095;0.001;0.366718397084;0.345355820689;0.345355748063
27;0.38586694239;0.001;0.364719416832;0.344800632747;0.344800543286
28;0.3840239464;0.001;0.362885384073;0.344066587428;0.344066509625
29;0.382228967194;0.001;0.361208588906;0.344374303542;0.344374214081
30;0.380184191239;0.001;0.359238530268;0.345244864002;0.345244799166
31;0.379118419751;0.001;0.358240126157;0.343750576984;0.343750475863
32;0.377247868905;0.001;0.356385162916;0.344648565852;0.344648475082
33;0.376285156956;0.001;0.355501904408;0.344319631727;0.344319583727
34;0.375021854799;0.001;0.354305576764;0.344804299854;0.344804240195
35;0.373323214701;0.001;0.352685820199;0.344736648614;0.344736559153
36;0.371892346882;0.001;0.351285583647;0.345713596111;0.34571350665
37;0.370659560302;0.001;0.350094139627;0.344050497389;0.344050432554
38;0.369807527437;0.001;0.34928121709;0.344599479799;0.344599401997
39;0.368406945454;0.001;0.347914344752;0.344866502546;0.344866442887
40;0.36712294616;0.0001;0.346745728546;0.343850069649;0.343850015165
41;0.366087409908;0.0001;0.345768938915;0.344776319542;0.344776248224
0;1.05671846642;0.001;1.00009625485;0.893523755621;0.893523545533
1;0.572172429252;0.001;0.54130163552;0.759043596707;0.759043412553
2;0.530677852304;0.001;0.502103253316;0.726826246872;0.726826016081
3;0.509612203337;0.001;0.482126467715;0.710688925345;0.710688710135
4;0.493385669629;0.001;0.466938379489;0.686282891051;0.686282732831
5;0.476929794659;0.001;0.451490886651;0.656599617593;0.656599495659
6;0.466144743765;0.001;0.441523999181;0.632081792901;0.632081707253
7;0.456778326662;0.001;0.432721187816;0.598868528434;0.598868359863
8;0.448498663677;0.001;0.424954236518;0.574993446088;0.574993254197
9;0.441003226568;0.001;0.417950291024;0.535350049384;0.535349908055
10;0.434107072627;0.001;0.411466539448;0.518096398254;0.518096281551
11;0.428905204767;0.001;0.406514058981;0.499432782185;0.499432652515
12;0.424372650176;0.001;0.402246610766;0.476735920818;0.476735780796
13;0.419463397726;0.001;0.397610335339;0.461349496667;0.46134941625
14;0.415193836752;0.001;0.393484454391;0.446840864092;0.446840772015
15;0.4110096754;0.001;0.389565058939;0.440785816409;0.440785707496
16;0.407729332119;0.001;0.386400662129;0.434741376159;0.434741267247
17;0.4042589761;0.001;0.383101944966;0.423289900134;0.423289796398
18;0.400993823572;0.001;0.379992127508;0.412967918983;0.41296783339
19;0.39784734612;0.001;0.377019848501;0.406866671435;0.40686658715
20;0.394765663819;0.001;0.374037677594;0.414555897543;0.414555818433
21;0.392498746016;0.001;0.37185190785;0.400308836768;0.400308745998
22;0.389846165143;0.001;0.369310357905;0.401345588839;0.401345509729
23;0.387295957678;0.001;0.366930723504;0.399882796131;0.399882735164
24;0.384937705399;0.001;0.364678615768;0.395249456716;0.395249400925
25;0.38279587245;0.001;0.362615748159;0.394216838958;0.394216759848
26;0.380899864249;0.001;0.360829381219;0.397473414855;0.397473294283
27;0.378964886635;0.001;0.358983134412;0.394891341406;0.394891262296
28;0.376853979917;0.001;0.356926942102;0.39205331266;0.392053215407
29;0.375466625455;0.001;0.355642043574;0.391925653272;0.391925584514
30;0.373728267929;0.001;0.353951640682;0.395135792768;0.395135718835
31;0.371978625352;0.001;0.352313231705;0.390553803558;0.390553714096
32;0.370367361772;0.001;0.35079101392;0.399084854024;0.39908478009
33;0.369096786935;0.001;0.349559398276;0.39198088658;0.391980791942
34;0.367504566843;0.001;0.348069843317;0.395063854367;0.395063788224
35;0.365804347989;0.001;0.346432993039;0.397107999135;0.397107890223
36;0.365085829235;0.001;0.345728874058;0.395779735909;0.39577964514
37;0.363281905991;0.001;0.344041202877;0.398908713706;0.398908641079
38;0.362389595674;0.001;0.343180385341;0.397818062083;0.397818001116
39;0.360750467969;0.001;0.341618699258;0.40131281867;0.401312744736
40;0.359401816461;0.0001;0.340370113518;0.398954088222;0.398954015595
41;0.358976512579;0.0001;0.339963158162;0.39899303672;0.398992958918
0;0.800837455931;0.001;0.75425758743;0.587178421832;0.587178338799
1;0.516808904613;0.001;0.48810654779;0.549832766573;0.549832623935
2;0.483253409759;0.001;0.456955622974;0.608912445723;0.608912336757
3;0.460614987726;0.001;0.436292729722;0.633873465625;0.633873286702
4;0.442251563486;0.001;0.419525710214;0.643040028559;0.643039849635
5;0.428872676451;0.001;0.407259951727;0.620183882283;0.620183690393
6;0.417834221665;0.001;0.397033266391;0.592716918016;0.592716705422
7;0.409362939265;0.001;0.389181442168;0.566744301984;0.566744182666
8;0.40258087756;0.001;0.382816497461;0.558498056776;0.558497903787
9;0.397098030589;0.001;0.377681392566;0.52246431964;0.52246418997
10;0.39147975952;0.001;0.372313714412;0.509490775143;0.509490632506
11;0.387170897156;0.001;0.368327686117;0.482705929184;0.482705802129
12;0.382931844427;0.001;0.364387902571;0.463446576222;0.46344644786
13;0.37845094791;0.001;0.360103905291;0.45786058478;0.457860444758
14;0.375853011484;0.001;0.357615910529;0.452024271102;0.452024177717
15;0.371748458064;0.001;0.353771354985;0.434236889526;0.43423677413
16;0.368900057099;0.001;0.351074745164;0.42859405152;0.428593959443
17;0.366046819385;0.001;0.348326712702;0.413839345701;0.413839261415
18;0.364212649927;0.001;0.346601108091;0.401556752235;0.401556636839
19;0.361423829156;0.001;0.343970047222;0.399427931147;0.399427828718
20;0.359527927684;0.001;0.342154579658;0.39405596716;0.394055853072
21;0.35740457606;0.001;0.340111117162;0.381855747858;0.381855663573
22;0.354980165075;0.001;0.337842641064;0.386104979564;0.386104877136
23;0.353358016847;0.001;0.336304857113;0.377741024507;0.377740868957
24;0.351583737071;0.001;0.334636689862;0.376629009531;0.376628901927
25;0.350465432259;0.001;0.333533866053;0.375342815355;0.375342737553
26;0.3483968152;0.001;0.331595573428;0.379833208952;0.37983313115
27;0.34709880004;0.001;0.330323271413;0.367275646536;0.367275585569
28;0.345786690476;0.001;0.329111682878;0.37107174435;0.371071643229
29;0.344196678914;0.001;0.327597945718;0.369955099869;0.369955014276
30;0.343642826045;0.001;0.32705907946;0.367638810082;0.367638712829
31;0.341893803108;0.001;0.32544749304;0.370245845553;0.370245796246
32;0.340687469295;0.001;0.324273750373;0.363157895402;0.363157805941
33;0.339450040615;0.001;0.323137427696;0.36661659057;0.36661651146
34;0.338676678929;0.001;0.322403606732;0.370206625615;0.370206541329
