epoch;loss;lr;mean_squared_error;val_loss;val_mean_squared_error
7;0.362160813887;0.001;0.342896457908;0.332385712075;0.332385713793
8;0.359990180703;0.001;0.34090681005;0.331233772504;0.331233779011
9;0.358102220684;0.001;0.339153502808;0.334962523694;0.334962521838
10;0.35653811036;0.001;0.337694054296;0.333555222749;0.333555221752
11;0.354525720875;0.001;0.335819536904;0.333812014803;0.333812011518
12;0.353254241676;0.001;0.334621479441;0.333087154556;0.333087158204
13;0.351461872539;0.001;0.33293221028;0.333880609918;0.333880611353
14;0.350207095235;0.001;0.331814104558;0.338696225603;0.338696226681
15;0.34902669699;0.001;0.330732754039;0.335890792669;0.335890787741
16;0.347956467474;0.001;0.329719640612;0.33322774952;0.333227750811
17;0.346721734767;0.001;0.328546822315;0.333968793214;0.333968794505
18;0.345993116638;0.001;0.327915875793;0.339524654244;0.339524654677
0;0.579997449038;0.001;0.54796066033;0.374515381571;0.374515383075
1;0.423098378385;0.001;0.399093851493;0.34890846367;0.348908467318
2;0.389515980877;0.001;0.36724576856;0.346486366049;0.346486369484
3;0.377229627154;0.001;0.355700707216;0.344250508749;0.344250505464
4;0.371767007398;0.001;0.350583097826;0.343616821205;0.343616823638
5;0.36820825717;0.001;0.347329241296;0.340230419147;0.340230416364
6;0.365889135018;0.001;0.345183687578;0.340230741169;0.340230738599
7;0.363767688828;0.001;0.343195957004;0.340160623308;0.340160626455
8;0.361748790898;0.001;0.341328654721;0.340996445879;0.340996450455
9;0.360111321378;0.001;0.339798331019;0.341217188153;0.341217190585
10;0.358492471911;0.001;0.338266795506;0.339229131622;0.33922913048
11;0.35726723972;0.001;0.337153860526;0.344923739072;0.344923732929
12;0.35572373579;0.001;0.335751129665;0.34356358453;0.343563588178
13;0.354889690911;0.001;0.334972951536;0.341861878133;0.341861886069
14;0.353428008777;0.001;0.333607390759;0.338553242429;0.33855324579
15;0.35277664921;0.001;0.333006610357;0.341088661627;0.341088660987
16;0.351338802579;0.001;0.331691785388;0.34113149489;0.341131498325
17;0.350340020918;0.001;0.330770976126;0.344443847916;0.344443849633
18;0.349332081545;0.001;0.329870555871;0.343398741022;0.343398743241
19;0.348717987441;0.001;0.329277851588;0.343409718765;0.343409718125
20;0.347659339122;0.001;0.328290124095;0.344734572591;0.344734572453
21;0.346295421206;0.001;0.327053270069;0.342611284535;0.342611286754
22;0.345410034881;0.001;0.326252623366;0.342261675869;0.342261681448
23;0.344902679097;0.001;0.325754505583;0.345803770723;0.345803773155
24;0.343732005662;0.001;0.324681520405;0.347989917655;0.347989922018
0;0.588318118214;0.001;0.55483273649;0.440694870016;0.440694876811
1;0.414155524054;0.001;0.391452483575;0.4085455441;0.408545543034
2;0.378576261473;0.001;0.357854834875;0.403735798985;0.403735803636
3;0.36588483234;0.001;0.345968474946;0.39992543827;0.399925438558
4;0.36073831808;0.001;0.341131676245;0.400416429807;0.400416433242
5;0.357125515948;0.001;0.337801541634;0.407858519091;0.407858514879
6;0.354739137354;0.001;0.335560348471;0.410098578358;0.410098580577
7;0.352479162681;0.001;0.333519209408;0.401720479956;0.401720479316
8;0.350898344578;0.001;0.332045240627;0.4060814258;0.406081430163
9;0.34880890758;0.001;0.330089550966;0.392994215808;0.392994219243
10;0.347590152022;0.001;0.328960216629;0.401943031764;0.401943037343
11;0.346400312151;0.001;0.327873268868;0.400784748152;0.400784750371
12;0.344963329106;0.001;0.326521126671;0.399968499877;0.399968497307
13;0.343735776237;0.001;0.325421347394;0.401317647463;0.401317639175
14;0.342532345788;0.001;0.324272286599;0.404592463017;0.404592469524
15;0.341644850429;0.001;0.323435693513;0.403215130226;0.403215138375
16;0.340138935362;0.001;0.322054675709;0.397164998403;0.39716500234
17;0.33982944546;0.001;0.321747445286;0.397895595158;0.397895597377
18;0.33839924551;0.001;0.320433775307;0.405836062606;0.40583606154
19;0.337701906702;0.001;0.319794549876;0.406341159178;0.406341160469
0;0.63985004484;0.001;0.606489159892;0.395545297463;0.395545300898
1;0.423842435227;0.001;0.402649709852;0.373397405823;0.373397411615
2;0.37565694756;0.001;0.356728101737;0.368049182548;0.368049182837
3;0.357201922257;0.001;0.339338077159;0.365252986867;0.365252985726
4;0.349277180993;0.001;0.331950212904;0.364882026049;0.364882022049
5;0.344766391107;0.001;0.327797451473;0.366952759345;0.366952763207
6;0.341481954763;0.001;0.324723044249;0.361089458678;0.361089457035
7;0.339229561966;0.001;0.322677394212;0.3652616223;0.365261622588
8;0.337260099109;0.001;0.320838747844;0.370726393887;0.370726391317
9;0.335609865502;0.001;0.31933504776;0.367255759517;0.367255762237
10;0.333819370095;0.001;0.317642062899;0.363097986017;0.36309798366
11;0.332414689929;0.001;0.31631150119;0.36526924263;0.365269246491
12;0.331248571696;0.001;0.315253226906;0.361863907529;0.361863904457
13;0.330241286416;0.001;0.314299526931;0.366419572464;0.366419580614
14;0.328588505374;0.001;0.312768725629;0.363776395373;0.363776400237
15;0.327828541379;0.001;0.312063316713;0.36844213772;0.368442139939
16;0.326655681984;0.001;0.310938987338;0.360375452042;0.360375454047
17;0.325852491913;0.001;0.310218903954;0.37751145648;0.377511463489
18;0.324884819016;0.001;0.309290599894;0.368028261488;0.368028266352
19;0.323907478302;0.001;0.308399296656;0.371153282847;0.371153286495
20;0.323074872319;0.001;0.307622469263;0.365690883733;0.365690886453
21;0.322032299458;0.001;0.306650119246;0.368431649044;0.368431655049
22;0.321040592967;0.001;0.305733714195;0.364915239113;0.36491524226
23;0.320435928207;0.001;0.305133363461;0.374123562321;0.374123560967
24;0.319530578558;0.001;0.304294388318;0.363567903317;0.363567901962
25;0.318943615142;0.001;0.303734675661;0.36553018679;0.365530188006
26;0.31788316399;0.001;0.302745825804;0.368651083842;0.368651085347
0;0.582556135959;0.001;0.552623046814;0.391123936307;0.391123936382
1;0.4138378022;0.001;0.39150387749;0.363884834173;0.363884836178
2;0.378094358116;0.001;0.357326484485;0.361380936331;0.361380937835
3;0.365152528614;0.001;0.345014343859;0.360702250824;0.360702257117
4;0.358805593573;0.001;0.339042224154;0.355196592459;0.355196591105
5;0.355753638315;0.001;0.336227344671;0.362145027709;0.362145030217
6;0.352946053242;0.001;0.33359739069;0.357734503132;0.35773450485
7;0.35059727289;0.001;0.331421146289;0.360894355697;0.360894359132
8;0.348911946983;0.001;0.329845427241;0.354387427919;0.354387429637
9;0.3468227783;0.001;0.327925276077;0.358903416896;0.358903422476
10;0.345634519252;0.001;0.326810987611;0.360839915391;0.360839918538
11;0.34399254264;0.001;0.32526452823;0.356412492301;0.356412492088
12;0.342791635817;0.001;0.324157510567;0.355095896826;0.355095906192
13;0.341369733494;0.001;0.322875863795;0.356599797988;0.356599797562
14;0.340707254301;0.001;0.322269999057;0.355603577056;0.355603579275
15;0.33935503182;0.001;0.321001290301;0.361711950466;0.361711951255
16;0.338375719707;0.001;0.320125028179;0.359181571928;0.359181570072
17;0.337554775539;0.001;0.319339675084;0.357630554285;0.357630552216
18;0.336115026223;0.001;0.318039049226;0.356692523233;0.356692526593
0;0.57130718269;0.001;0.54187501855;0.383808959575;0.383808957506
1;0.407216133022;0.001;0.386185775567;0.353214720227;0.353214722659
2;0.374654782939;0.001;0.35528074973;0.352651643862;0.352651645366
3;0.364414644284;0.001;0.345742425384;0.347921702239;0.347921701888
4;0.35947970183;0.001;0.34113371717;0.348170283557;0.348170284773
5;0.35582557097;0.001;0.337718811475;0.349440677717;0.349440676789
6;0.352716597941;0.001;0.334864510578;0.348868482194;0.348868480338
7;0.350474010717;0.001;0.332748240218;0.349699360993;0.349699367713
8;0.348502586544;0.001;0.33092467846;0.348126013285;0.348126013573
9;0.346474036881;0.001;0.329050970451;0.351073485694;0.351073488415
10;0.34491963172;0.001;0.327634534008;0.349917001112;0.349917002616
11;0.343483747921;0.001;0.326283477884;0.351346315079;0.3513463218
12;0.342172514682;0.001;0.325092438575;0.358043579402;0.358043576831
13;0.340740784478;0.001;0.323716667804;0.347547531041;0.347547532545
14;0.339386526667;0.001;0.322469364153;0.348560712347;0.348560714566
15;0.338204009016;0.001;0.321379711671;0.354587844089;0.354587843449
16;0.337110254422;0.001;0.320356037173;0.348080631779;0.348080635427
17;0.336222805685;0.001;0.319528494921;0.348899779536;0.348899783686
18;0.334940230093;0.001;0.318360073423;0.349341439586;0.349341446093
19;0.333740261016;0.001;0.317217609068;0.348878866705;0.348878871782
20;0.332967855605;0.001;0.316528130787;0.349662933414;0.34966293542
21;0.331857114601;0.001;0.315523701733;0.349339448491;0.349339453569
22;0.331125666531;0.001;0.314788995865;0.351103858404;0.351103860623
23;0.329891915399;0.001;0.313671698353;0.349797595787;0.34979760015
0;0.594585714665;0.001;0.562485212924;0.376488655702;0.376488658423
1;0.436435702262;0.001;0.413019121463;0.364273599593;0.364273605386
2;0.402816823104;0.001;0.381308703558;0.360665709396;0.360665716617
3;0.389969792238;0.001;0.369243403353;0.355835088264;0.355835087123
4;0.383412710744;0.001;0.363113153814;0.357066355928;0.357066355502
5;0.379398930019;0.001;0.35935384808;0.355102123011;0.355102120942
6;0.375927947191;0.001;0.356093995904;0.355855393048;0.35585538955
7;0.372725982299;0.001;0.353060858767;0.355027060613;0.355027064976
8;0.370492439784;0.001;0.350992011655;0.354438260761;0.354438263481
9;0.368397334166;0.001;0.349035257048;0.358501998411;0.358502004918
10;0.366560548966;0.001;0.347323671932;0.358348531624;0.358348535486
11;0.365122238971;0.001;0.345996758115;0.355529694226;0.355529702162
12;0.363447098215;0.001;0.344397773448;0.357014864467;0.357014858612
13;0.361813462795;0.001;0.342927471513;0.354459453538;0.354459456259
14;0.360056444762;0.001;0.34126316033;0.356454673334;0.356454678411
15;0.359464666468;0.001;0.340713164234;0.355237521773;0.355237523992
16;0.357661497253;0.001;0.339062167377;0.35584053148;0.355840529411
17;0.3562022707;0.001;0.33766974959;0.357422680864;0.357422681152
18;0.355224513315;0.001;0.336772525387;0.358651590258;0.358651591048
0;0.671829402363;0.001;0.638092732935;0.386393043751;0.386393044327
1;0.464474871879;0.001;0.44034085635;0.374137328145;0.374137332508
2;0.416670142533;0.001;0.394713222805;0.3716022947;0.371602290487
3;0.399351235449;0.001;0.378338137685;0.363204982746;0.36320498761
4;0.391023029864;0.001;0.37052734004;0.363107371483;0.363107377489
5;0.385898397793;0.001;0.365740163186;0.363397979745;0.363397975745
6;0.381860852582;0.001;0.361968533682;0.363318265884;0.363318272178
7;0.378700776481;0.001;0.359021683341;0.360838286274;0.360838288706
8;0.37617002734;0.001;0.356655269412;0.361347028748;0.361347029538
9;0.3736082968;0.001;0.354231993665;0.363643876181;0.363643871253
10;0.37136116266;0.001;0.352142529961;0.36152870416;0.361528702806
11;0.369138731125;0.001;0.350078179408;0.363633412969;0.363633418548
12;0.367197214735;0.001;0.348297963499;0.365130045606;0.365130044038
13;0.365681580997;0.001;0.346900927105;0.362190129201;0.362190130706
14;0.363813582396;0.001;0.345106820867;0.362209510336;0.362209513269
15;0.362324963695;0.001;0.343748300395;0.362574728966;0.362574726609
16;0.360927278519;0.001;0.342457146476;0.363631051316;0.363631056607
17;0.359761645233;0.001;0.341359401287;0.362900286611;0.362900281897
0;0.659279937969;0.001;0.623068892556;0.379411068295;0.379411061224
1;0.455016034267;0.001;0.429615591461;0.365219038429;0.365219035646
2;0.410859643264;0.001;0.387773937729;0.363075116367;0.363075115439
3;0.394419872849;0.001;0.372239766965;0.36136060061;0.361360600685
4;0.386446397352;0.001;0.364788181972;0.359520295867;0.359520300869
5;0.381988818164;0.001;0.360605615262;0.359690560122;0.359690566416
6;0.378539094864;0.001;0.357429622538;0.359221434574;0.359221444655
7;0.375724078045;0.001;0.35480183969;0.359909975812;0.35990998089
8;0.373905328003;0.001;0.353115968023;0.35987691443;0.359876917151
9;0.372004436542;0.001;0.351370211818;0.359551738672;0.359551741606
10;0.369830353082;0.001;0.349331863853;0.359561434149;0.359561439227
11;0.368280516456;0.001;0.347883519319;0.358172411272;0.358172412989
12;0.366647308924;0.001;0.346389508211;0.362402513018;0.362402514021
13;0.365215178963;0.001;0.345057385891;0.358199017365;0.358199018869
14;0.363818262128;0.001;0.343742632273;0.359709449728;0.359709445515
15;0.362405273247;0.001;0.342429512774;0.361629720936;0.361629720509
16;0.361384288749;0.001;0.341477004144;0.359474254164;0.359474259028
17;0.359997351745;0.001;0.340228803084;0.361034410293;0.36103441344
18;0.35880493354;0.001;0.339095852697;0.361300020166;0.361300020743
19;0.35732273597;0.001;0.3377249904;0.360686068821;0.360686069611
20;0.356457807797;0.001;0.336918605997;0.360904663575;0.360904667223
21;0.355228378558;0.001;0.335758352602;0.359786861859;0.359786866435
0;0.544476829892;0.001;0.516056019157;0.36645888598;0.366458881052
1;0.415329694508;0.001;0.393007752424;0.357296024559;0.357296025562
2;0.389510381803;0.001;0.368498752562;0.349768312064;0.34976831664
3;0.380329679522;0.001;0.359825255416;0.349071741896;0.349071735753
4;0.375182591131;0.001;0.355066809898;0.348443031844;0.34844302713
5;0.371767239187;0.001;0.35183136992;0.348121260231;0.348121264092
6;0.368837575019;0.001;0.349142386146;0.347522457752;0.347522454755
7;0.36628824354;0.001;0.346763763058;0.346751414737;0.346751419815
8;0.364106705729;0.001;0.344727205309;0.3462502045;0.346250205716
9;0.36234561041;0.001;0.343074729879;0.347707851946;0.347707855594
10;0.360622800984;0.001;0.341466496778;0.345670519299;0.345670519587
11;0.35862834139;0.001;0.339664389594;0.346363687192;0.346363686051
12;0.357029329491;0.001;0.338183793138;0.347038559961;0.347038561678
13;0.356011893738;0.001;0.337237172416;0.345381986066;0.345381986856
14;0.354868733454;0.001;0.336119815642;0.348150470459;0.34815046982
15;0.353492064097;0.001;0.334855534073;0.346783162176;0.346783162251
16;0.352060415551;0.001;0.333551811491;0.345415888303;0.345415888591
17;0.351448377953;0.001;0.332959511437;0.348280685441;0.348280686444
18;0.349977949186;0.001;0.331598236118;0.349061507029;0.349061507317
19;0.349145258696;0.001;0.330816706915;0.350287721338;0.350287718554
20;0.348257644859;0.001;0.330004184686;0.351487038624;0.351487039626
21;0.347113311135;0.001;0.328928305082;0.348714904794;0.34871490937
22;0.345743201928;0.001;0.327688255943;0.348080500688;0.34808050455
23;0.344875890504;0.001;0.326849303058;0.349513146822;0.349513147824
0;0.522997766488;0.001;0.495360821057;0.347805597729;0.347805598017
1;0.39781538381;0.001;0.378035728447;0.339982071446;0.339982075809
2;0.373437631877;0.001;0.355031687346;0.337806033154;0.337806028797
3;0.364256744989;0.001;0.346364950842;0.333105160101;0.333105161104
4;0.359159471242;0.001;0.341622392777;0.332593765033;0.332593763678
5;0.355268439248;0.001;0.338029334278;0.333730395949;0.333730402813
6;0.352646847977;0.001;0.335576487969;0.332097947213;0.332097941784
7;0.350033498672;0.001;0.333150927126;0.332344727373;0.332344733522
8;0.348262535089;0.001;0.331500202099;0.330887967017;0.330887965876
9;0.346210646761;0.001;0.329585282616;0.33368026013;0.333680265778
10;0.344051152056;0.001;0.327559462388;0.330519799305;0.33051979745
11;0.342946494686;0.001;0.326505545609;0.331734901314;0.33173490589
12;0.341772397385;0.001;0.325413811147;0.33009169582;0.330091697537
13;0.340490011096;0.001;0.324228896154;0.33015871689;0.330158713034
14;0.339057467311;0.001;0.322853443306;0.330472836627;0.33047284099
15;0.338060049349;0.001;0.321946526825;0.331884105255;0.331884108546
16;0.336466726601;0.001;0.320434410779;0.33257100589;0.33257101204
17;0.335806719752;0.001;0.319778422556;0.332940583985;0.332940583558
18;0.334516818577;0.001;0.318591736076;0.332835038542;0.332835042904
19;0.333630478404;0.001;0.317771168321;0.33229188551;0.332291886299
20;0.332395086988;0.001;0.316614941374;0.332518251683;0.332518249326
21;0.331338722093;0.001;0.31563457541;0.331384608132;0.331384610921
22;0.330618378318;0.001;0.314921208418;0.33185444155;0.331854446126
0;0.575940131306;0.001;0.545124549405;0.369260214699;0.369260215132
1;0.421618476898;0.001;0.398744018403;0.360445185598;0.3604451861
2;0.388877490234;0.001;0.367605007041;0.355869783505;0.355869785367
3;0.377956409297;0.001;0.357293181693;0.354449763241;0.354449765103
4;0.3725091849;0.001;0.352200962036;0.353505318498;0.35350531557
5;0.368727164371;0.001;0.348641190759;0.351873082876;0.351873087741
6;0.36619649143;0.001;0.346306320676;0.353580142705;0.353580144567
7;0.363356880612;0.001;0.34366334789;0.352410743813;0.352410742101
8;0.361307103231;0.001;0.341743264506;0.35088245473;0.350882458735
9;0.35943761549;0.001;0.34001614075;0.352664924453;0.352664926315
10;0.357679851597;0.001;0.338386261744;0.351567980827;0.351567978971
11;0.356080020708;0.001;0.336914349113;0.351422107745;0.351422110891
12;0.354361074594;0.001;0.335294672027;0.3515772449;0.351577249689
13;0.352922796205;0.001;0.333970394656;0.350739536126;0.350739537129
14;0.351523344561;0.001;0.332661011406;0.351159837201;0.351159839778
15;0.350330842735;0.001;0.331507700046;0.352179955154;0.352179960445
16;0.348795707433;0.001;0.330127766972;0.350968038872;0.350968042232
17;0.347688108854;0.001;0.32906915641;0.352676322391;0.352676324967
18;0.346508606228;0.001;0.327971960582;0.352629368609;0.352629367468
19;0.345443422026;0.001;0.326977293673;0.351506767257;0.35150676483
20;0.34455199726;0.001;0.326162899492;0.35285432392;0.352854322065
21;0.343577321738;0.001;0.325235593054;0.353769965401;0.353769959615
22;0.343057182456;0.001;0.324784265058;0.352145201439;0.352145210159
23;0.341647520818;0.001;0.323444670528;0.352819872284;0.352819867927
